clean_text,label,synthetic
2. منم حدود یک ماه دارم، ولی متأسفانه چند بار خراب شد برام.,Negative,1
3. خیلی زود خراب شد، به هیچ وجه راضی نیستم از خریدم.,Negative,1
1. منم یک بار به همین مشکل برخوردم، وسط کار خاموش شد و کلی معطل شدم.,Negative,1
2. این خاموش شدنش واقعاً اعصابم رو خورد کرد، انتظار نداشتم اینطوری بشه.,Negative,1
3. تجربه‌ی من هم بد بود، وقتی خیلی گرم میشه اصلاً قابل استفاده نیست.,Negative,1
1. تابه نچسب بود ولی واقعا دستگیره‌اش خیلی داغ می‌شه و باید مواظب بود.,Negative,1
2. عمق تابه کم بود و چند بار غذاها سر ریز شد و خیلی اذیت‌کننده بود.,Negative,1
3. انتظار بیشتری از این تابه داشتم، چرا که دستگیره‌اش خیلی داغ می‌شه و کار باهاش سخت میشه.,Negative,1
کیفیتش با قیمتش همخوانی نداشت.,Negative,1
به نظرم باید روی عملکردش بیشتر کار کنند.,Negative,1
انتظار بیشتری داشتم، خیلی معمولی بود.,Negative,1
1. من هم تجربه بدی داشتم، کیفیت صداش هیچ چیزی نداره و اصلاً راضی نیستم.,Negative,1
2. به هیچ وجه این هدفون رو پیشنهاد نمی‌کنم، صدای بی‌کیفیتی داره.,Negative,1
3. انتظار بیشتری داشتم، با این قیمت هدفون‌های بهتری تو بازار هست.,Negative,1
واقعا انتظار بیشتری داشتم، کیفیتش خیلی پایین بود.,Negative,1
موقع استفاده یه حس خوب به من نداد، برعکس ناامید شدم.,Negative,1
به نظرم قیمتش اصلاً با کیفیتش نساخته، کاش بهتر بود.,Negative,1
1. واقعا بهش نیاز داشتم، اما مدت‌هاست که موجود نیست.,Negative,1
2. منم خیلی دنبالش گشتم، اما همه جا گفته موجود نیست.,Negative,1
3. کلی انتظار کشیدم، اما هنوز هم پیداش نکردم!,Negative,1
1. وای فای خیلی اذیتم کرد، هیچ وقت نتونستم بهش وصل بشم.,Negative,1
2. از وای فایش استفاده کردم ولی اصلاً خوب نبود، دائم قطع می‌شد.,Negative,1
3. وای فای رو بهش وصل کردم اما خیلی زمان می‌برد تا شناخته بشه.,Negative,1
1. سرعت پرینتر واقعاً پایینه و گاهی کلافه‌کننده میشه.,Negative,1
2. کیفیت چاپ خوبه ولی نسبت به قیمت انتظار بیشتری داشتم.,Negative,1
3. نرم‌افزارش یه کم گیج‌کننده است و کار کردن باهاش سخت شد.,Negative,1
1. وقتی ازش استفاده می‌کنم، همیشه حس می‌کنم که سیستم داره دیر جواب می‌ده.,Negative,1
2. موقع استفاده از نرم‌افزار، دیسک همیشه پر میشه و کلا کار کردن سخت میشه.,Negative,1
3. با کارهای ساده هم دیسک دستگاه پر میشه و سرعت افت می‌کنه.,Negative,1
۱. باتریش به هیچ وجه به اندازه‌ای که گفتند دوام نیاورد.,Negative,1
۲. کار کردن باهاش برام سخت بود و راحتی نداشت.,Negative,1
۳. فکر می‌کردم بهتر باشه، ولی واقعا ناامید شدم.,Negative,1
1. رنگ سفید خیلی خوبه اما جنسش اصلاً مطابق انتظار نبود.,Negative,1
2. دستگاه صدا نداشت ولی بعد چند روز استفاده خراب شد.,Negative,1
3. ظاهرش شیکه، ولی کیفیتش اصلاً خوب نیست و زود خراب میشه.,Negative,1
1. من زودپز خریدم ولی بعد از چند ماه پایه‌اش شکست و خیلی اذیت شدم.,Negative,1
2. از خرید این زودپز ناراضی‌ام، چون درش خوب بسته نمی‌شود و غذاها می‌ریزند.,Negative,1
3. انتظار داشتم کیفیت بهتری داشته باشد، ولی نسبت به قیمتش راضی نیستم.,Negative,1
بعد از چند ماه استفاده، واقعا کیفیتش پایین اومد و دیگه مثل روز اول نیست.,Negative,1
قیمتش خوبه ولی متاسفانه دوامش خیلی ضعیف شده.,Negative,1
استفاده‌اش راحت بود، ولی بعد از مدتی متوجه شدم که به درد نمی‌خوره.,Negative,1
1. منم استفاده کردم، ولی بعد از چند ساعت پوستم خشک شد و حس خوبی نداشت.,Negative,1
2. واقعا رنگش روی پوست من خوب نشد و خیلی مصنوعی به نظر می‌رسید.,Negative,1
3. پوشش دهی خوبی داشت، ولی بعد از مدتی کک و مک‌های پوستم بیشتر شد.,Negative,1
1. متاسفانه بعد از یک بار استفاده، تفلون شروع به کنده شدن کرد.,Negative,1
2. فکر می‌کردم کیفیتش بهتر باشه، ولی خیلی زود خراب شد.,Negative,1
3. انتظار نداشتم اینقدر زود از کار بیفته، خیلی ناامید شدم.,Negative,1
1. من قبلا لپ تاپ اچ پی خریدم و خیلی زود خراب شد، اصلاً راضی نبودم.,Negative,1
2. با اینکه قیمتش خوب بود، ولی اجراش روی بازی‌ها اصلاً قابل قبول نبود.,Negative,1
3. درایورهای سایت اچ پی هم به راحتی پیدا نمی‌شن و وقت زیادی ازم گرفت.,Negative,1
واقعا بد بود، من هم انتظار داشتم دوامش بیشتر باشه اما سریع خراب شد.,Negative,1
ظاهرش خوبه ولی بعد از یه مدت استفاده، مشکل پیدا کرد.,Negative,1
خریدش برای من یه تجربه ناامیدکننده بود، اصلا انتظار این کیفیت رو نداشتم.,Negative,1
1. لپ‌تاپ رو از دیجی‌کالا خریدم، ولی کیفیتش اصلاً با انتظار من همخوانی نداشت.,Negative,1
2. تجربه من از خرید لپ‌تاپ از دیجی‌کالا اصلاً خوب نبود، خیلی زود خراب شد.,Negative,1
3. لپ‌تاپی که گرفتم از دیجی‌کالا افتضاح بود و اصلاً ارزشی که انتظار داشتم رو نداشت.,Negative,1
1. من هم این لپتاپ رو گرفتم ولی خیلی زود کند شد و اصلاً راضی نیستم.,Negative,1
2. فکر نمی‌کردم که کیفیتش اینقدر پایین باشه، به شدت از خریدش پشیمونم.,Negative,1
3. بعد از چند ماه استفاده، با مشکل‌های زیادی مواجه شدم و دلم می‌خواست یه مدل دیگه می‌گرفتم.,Negative,1
کیف حمل دریل که به دستم رسید خراب بود و اصلاً کیفیت خوبی نداشت.,Negative,1
دریل واقعاً کوچیک و سبک به نظر میاد، ولی بعد از چند بار استفاده به مشکل برخوردم.,Negative,1
مرجوع کردن جنس خیلی زمان‌بر بود و اصلاً راضی‌کننده نبود.,Negative,1
1. من هم فکر می‌کنم کیفیت بدنه 4 بهتره، ولی از نظر کارایی 3 خیلی ضعیف عمل کرد.,Negative,1
2. تجربه‌ام با 3 زیاد خوب نبود، خیلی زود خراب شد و انتظار بیشتری داشتم.,Negative,1
3. با 3 کار کردن برام سخت بود، حتی بعضی وقتا کار نمی‌کرد و حالم رو بد کرد.,Negative,1
1. خیلی زود خراب شد و اصلاً ازش راضی نیستم.,Negative,1
2. کیفیتش اصلاً به انتظار من برنمی‌خورد.,Negative,1
3. بعد از یه ماه دیگه کار نمی‌کرد و خیلی ناامید شدم.,Negative,1
1. چقدر زمان برد تا تحویل بدم، خیلی ناراحت کننده بود.,Negative,1
2. فکر می‌کردم باندل خوبی باشه، اما واقعاً disappointment بود.,Negative,1
3. عکس بازی رو روی جعبه ندیدم، احساس می‌کنم فقط یک ترفند بود.,Negative,1
کیفیت ساخت خوبه، ولی نصبش خیلی سخت بود.,Negative,1
قیمتش عالیه، ولی بعد از ۲ ماه کار کردن خراب شد.,Negative,1
راحتی استفاده‌ش رو دوست دارم، ولی موادش اصلاً باکیفیت نیست.,Negative,1
1. برای کاغذ معمولی اصلاً مناسب نیست و کیفیت چاپ بد می‌شه.,Negative,1
2. دفترچه راهنما هم نبود که کار کردن باهاش راحت باشه.,Negative,1
3. کابلش خیلی راحته که نداشت و باید خودم تهیه می‌کردم.,Negative,1
1. واقعا انتظار کیفیت بهتری از لورآل داشتم، این کرم پودر اصلا راضی‌کننده نبود.,Negative,1
2. ریمل که به هیچ عنوان حجم نمی‌ده، کاش بهتر بود.,Negative,1
3. رژگونه‌اش هم که خیلی سریع محو می‌شه، به کار نمیاد.,Negative,1
قبلش بهتر بود یه سری بررسی میکردم.,Negative,1
انتظار بیشتری داشتم، خیلی کاربردی نبود.,Negative,1
خرید من اصلاً راضی‌کننده نبود.,Negative,1
1. خوب مکش داره ولی بعد از مدتی خیلی داغ میشه و ناچار شدم خاموشش کنم.,Negative,1
2. از نظر کارایی عالیه اما داغ شدنش واقعا اذیتم کرد و مجبور شدم کنار بگذارمش.,Negative,1
3. مکش خوبی داره، ولی داغ شدن و خاموش شدنش واقعاً frustrate کننده‌ست.,Negative,1
1. منم این لپ‌تاپ رو خریدم ولی اصلا ازش راضی نیستم، داغ می‌کنه وقتی زیاد روش کار می‌کنم.,Negative,1
2. فکر می‌کردم قدرتمندتر از این حرفا باشه، ولی واقعاً تو کارهای سنگین کم میاره.,Negative,1
3. وزنش به نظرم بیشتر از حد انتظار بود و برام سخت بود جابه‌جاش کنم.,Negative,1
کیفیت اصلا خوب نبود، انتظار بیشتری داشتم.,Negative,1
من هم با این مشکل روبرو شدم، خیلی ناامید شدم.,Negative,1
واقعاً قیمتش با این کیفیت نمی‌صرفه، حالم بد شد.,Negative,1
کیفیت صداش خوبه اما بعد از چند ماه استفاده به شدت خراب شد.,Negative,1
به نظر میاد بیشتر بازار گرمیه تا واقعاً کیفیت داشته باشه.,Negative,1
در کل، با این قیمت توقع کیفیت بالاتری داشتم و خیلی ناامید شدم.,Negative,1
متاسفانه وقتی به دستم رسید خیلی سنگین بود و نمی‌تونستم به راحتی جابجاش کنم.,Negative,1
کیفیتش خوبه ولی وزنش به شدت آزاردهنده‌ست، هیچ وقت نتونستم باهاش کار کنم.,Negative,1
سایزش مناسب بود اما واقعا نمی‌فهمم چرا انقدر سنگینش کردن، کار کردن باهاش سخت شده.,Negative,1
1. منم اتو رو از دیجیکالا خریدم، ولی بسته‌بندی خیلی ناقص و خراب بود.,Negative,1
2. وقتی اتو رو گرفتم، کارتنش کاملاً له شده بود و به نظرم می‌تونست بهتر باشه.,Negative,1
3. اتوی خوبیه، اما بسته‌بندی اصلاً راضی‌کننده نبود و انتظار بیشتری داشتم.,Negative,1
1. برای قرمزی جای جوش اصلا خوب نیست و خیلی مصنوعی به نظر میاد.,Negative,1
2. من از مدل مایعش استفاده کردم و اصلا راضی نبودم، پوشش خوبی نداشت.,Negative,1
3. زیر چشم هم خیلی خوب عمل نکرد و زود پخش شد، اصلا پیشنهاد نمی‌کنم.,Negative,1
کیفیتش اصلاً با چیزی که انتظار داشتم همخوانی نداشت.,Negative,1
واقعا فکر نمی‌کردم ساخت ترکیه اینقدر ضعیف باشه.,Negative,1
بعضی از قسمت‌هاش بعد از یک ماه خراب شد.,Negative,1
1. من هم پلوپز فلر رو داشتم، ولی واقعا ازش رضایت نداشتم، خیلی خوب نمی‌پخت.,Negative,1
2. تجربه من با پلوپز فلر خوب نبود، همیشه برنج ها می‌چسبید.,Negative,1
3. پلوپز فلر به نظرم کیفیتش پایین بود، اصلا انتظارم رو براورده نکرد.,Negative,1
1. من ازش راضی نبودم چون اصلاً نمی‌تونم طعم غذاهای بدون روغن رو بپذیرم.,Negative,1
2. به نظرم برای غذاهای سرخ‌شده مناسب نیست و فقط باعث دور ریختن پول میشه.,Negative,1
3. امیدوار بودم بهتر باشه، ولی در نهایت از طعم غذا خوشم نیومد.,Negative,1
1. واقعا از این تلویزیون ناامید شدم، صداش خیلی افتضاحه و شبکه‌های اچ دی بیشتر وقت‌ها بی‌صدا هستن.,Negative,1
2. منم با مشکل صدا تو شبکه‌های اچ دی مواجه شدم، اصلا انتظار نداشتم از این برند اینطور باشه.,Negative,1
3. کیفیت تصویر خوبه ولی مشکل صدا واقعا منو مجبور کرد که برگردونمش، برندهای دیگه خیلی بهتر,Negative,1
1. از نظر من کفی واقعاً کوچیک بود و نتونست به خوبی لباس‌ها رو اتو کنه.,Negative,1
2. مخزن آب خیلی زود تموم می‌شه و مجبور می‌شم مدام پرش کنم.,Negative,1
3. به نظرم قیمتش با توجه به کیفیت خیلی زیاد بود.,Negative,1
کیفیت پرینت روی گلاسه اصلاً خوب نبود و خیلی زود پاک شد.,Negative,1
چرا پرینت روی کاغذ مات رو نمی‌زنید؟ این یکی که جالب نبود.,Negative,1
سلامتیش هم خوب بود ولی نتیجه‌ی نهایی خیلی راضی‌کننده نبود.,Negative,1
1. باطریش واقعا زود خالی میشه، دو ساعت کار نکرده خسته شدم!,Negative,1
2. دوربینش هم خیلی ضعیفه، شناسایی چهره درست کار نمی‌کنه.,Negative,1
3. بسته‌بندی خیلی جالب نبود، حس کردم یه چیز دست دوم دریافت کردم.,Negative,1
1. پرینتم خیلی دیر رسید و واقعا ناراحت شدم.,Negative,1
2. انتظارم از این سرویس بیشتر بود، نمی‌تونن به موقع ارسال کنن.,Negative,1
3. پرینت رو دیر فرستادن و باعث شد کارم عقب بیفته.,Negative,1
1. به نظرم کوچیک‌تر از اونی بود که تو عکس‌ها دیده بودم.,Negative,1
2. واقعا انتظار بیشتری داشتم، حس نکردم خیلی خاصه.,Negative,1
3. در کل خوب بود ولی نه به اندازه‌ای که گفته شده بود.,Negative,1
1. من تازه یکی خریدم، ولی ظرفش خیلی زود خط افتاد و کیفیتش خوب نبود.,Negative,1
2. فکر می‌کردم کیفیتش مثل بقیه تفلون‌ها خوب باشه، ولی اصلاً راضی نبودم.,Negative,1
3. سایز خوبه ولی خیلی سنگینه و کار باهاش سخت میشه.,Negative,1
1. صدای این هدست اصلاً به انتظارم نرسید و بیسش ضعیف بود.,Negative,1
2. کیفیت صداش خیلی متوسط بود و نسبت به قیمتش اصلاً راضی نیستم.,Negative,1
3. فکر می‌کردم صدای بهتری داره، اما واقعاً ناامید شدم.,Negative,1
1. ولی بعضی وقت‌ها حس می‌کنم امنیتش زیاد خوب نیست.,Negative,1
2. تجربه‌ی خرید من اصلاً خوب نبود، نگران بودم از کجا خریدم.,Negative,1
3. متأسفانه، چند بار اطلاعاتم لو رفته و خیلی نگرانم کرد.,Negative,1
1. به نظر من صفحه نمایش خیلی کیفیت خوبی نداره و از کناره‌ها تصویر تار میشه که خیلی اذیت کننده است.,Negative,1
2. با اینکه روی کاغذ عالی به نظر می‌رسه، اما واقعاً از پورت‌هایش ناامید شدم و خیلی نیاز به تبدیل داشتم.,Negative,1
3. من از کارکرد کلیش راضی نبودم و فکر می‌کنم خیلی از مدل‌های دیگه هم هست که بهتر عمل می‌کنن.,Negative,1
1. من از خریدش راضی نبودم، یه بار استفاده کردم و خراب شد.,Negative,1
2. کیفیتش خیلی پایین‌تر از چیزی بود که انتظار داشتم.,Negative,1
3. بعد از مدتی استفاده، کارایی‌شو از دست داد و پشیمون شدم.,Negative,1
- کیفیت صدای اسپیکرها خیلی ناامیدکننده‌ست.,Negative,1
- اسپیکرها خیلی بی‌کیفیتن و انتظار بیشتری داشتم.,Negative,1
- صدای اسپیکرها واقعا کم و بی‌رنگه.,Negative,1
رنگش خیلی ضعیف بود و اصلاً جذابیت نداشت.,Negative,1
بعد از چند ساعت حس کردم خیلی چربه و اذیت‌کننده‌ست.,Negative,1
در این قیمت انتظار داشتم رنگش بیشتر دیده بشه، ولی ناامید شدم.,Negative,1
1. من هم با گوشی معمولی امتحان کردم، ولی کیفیتش اصلاً خوب نبود برام.,Negative,1
2. کاش کم‌تر جا می‌گرفت، اصلاً برای مسافرت مناسب نیست.,Negative,1
3. راحتی خوب بود، ولی من نتونستم مثل شما از صداش لذت ببرم.,Negative,1
کار منو خوب انجام نداد و چند بار هم ارور داد.,Negative,1
نتونستم ازش استفاده کنم، خیلی گیج کننده بود.,Negative,1
حساب کاربری‌مو قفل کرد و هیچ کمکی نکردند.,Negative,1
1. بعد از چند ماه استفاده، جاروبرقی همش داغ می‌کنه و صدای بلندی داره که عذاب‌آوره.,Negative,1
2. تجربه‌ام با این جاروبرقی خیلی بد بود، بعد از هر بار استفاده بوی سوختگی میده.,Negative,1
3. خیلی زود خراب شد و اصلا انتظار چنین کیفیتی رو نداشتم.,Negative,1
1. من هم همین لپ‌تاپ رو خریدم، بعد از دو هفته روشن نمی‌شد و مجبور شدم برگردونم.,Negative,1
2. هارد لپ‌تاپ من هم خیلی زود خراب شد، اصلاً انتظارش رو نداشتم.,Negative,1
3. لپ‌تاپ خوبیه ولی متاسفانه کیفیتش به نظرم پایین‌تر از حد انتظار بود.,Negative,1
1. منم این پرینتر رو گرفتم ولی واقعا ازش راضی نیستم، کیفیت چاپش پایینه.,Negative,1
2. پرینتر خوبی به نظر میومد اما بعد از یکی دو هفته خراب شد.,Negative,1
3. انتظار بیشتری داشتم، صدای کار کردنش خیلی اذیت‌کننده‌س.,Negative,1
1. لپ تاپ رو گرفتم، ولی باتریش خیلی زود تموم میشه و اصلاً راضی نیستم.,Negative,1
2. کیفیتش خوبه، ولی موقع بازی داغ می‌کنه و خیلی اذیت می‌کنه.,Negative,1
3. خیلی خوبه، ولی بعضی وقتا هنگ می‌کنه و اصلاً انتظار نداشتم.,Negative,1
- سایز خوبی داره ولی کیفیتش اصلاً مناسب نبود.,Negative,1
- انتظار داشتم که بهتر باشه، ولی خیلی زود خراب شد.,Negative,1
- طراحی خوبی داره، ولی موادش معمولی به نظر می‌رسه.,Negative,1
1. فکر نمی‌کردم اینقدر صداش زیاد باشه، خیلی ناامید شدم.,Negative,1
2. مکش خوبه ولی بعد از یه مدت افت کرده.,Negative,1
3. انتظار داشتم کم صدا باشه ولی به نظرم خیلی noisy هست.,Negative,1
۱. حیف که هیچ گلس و کاوری نداشت، واقعاً اذیت‌کنندست.,Negative,1
۲. کاور و کیبورد جداگانه خریدم و هزینه‌ام رفت بالا.,Negative,1
۳. انتظار داشتم حداقل یه گلس رایگان بذارند، اما خبری نبود.,Negative,1
کیفیتش با قیمتش همخوانی نداره، اصلاً راضی نیستم.,Negative,1
طرحش خیلی ساده و تکراریه، انتظار بیشتری داشتم.,Negative,1
به نظرم کارایی که می‌خواست رو نداشت و اصلاً به درد نمی‌خورد.,Negative,1
1. من هم فکر می‌کنم حجمش خوبه، ولی درخشش لازم رو نداره و انتظار من رو برآورده نکرد.,Negative,1
2. با اینکه حجمش زیاده، ولی وقتی استفاده می‌کنم حس می‌کنم که اصلاً جواب نمی‌ده و به آرایشم لطمه می‌زنه.,Negative,1
3. کرمی بودنش واقعاً اذیت کننده‌ست، چون همه چیز رو بهم می‌زنه و نتیجه نهایی اصلاً خوب,Negative,1
1. کیفیت این محصول اصلاً به انتظارام نرسید و خیلی زود خراب شد.,Negative,1
2. به نظرم قیمتش نسبت به کیفیتش زیاد بود و ارزش خرید نداشت.,Negative,1
3. امیدوار بودم بیشتر ازش کار کنم، ولی خیلی زود پشیمون شدم.,Negative,1
۱. برای من که اصلاً خوب عمل نکرد و به درد نمی‌خورد.,Negative,1
۲. کیفیتش خیلی پایینه و روی پوست خوب نمی‌شینه.,Negative,1
۳. انتظار داشتم بهتر باشه، ولی باعث جوش زدی و ناراضی‌ام کرد.,Negative,1
1. منم این مدل رو خریدم، ولی بعد از یه مدت با باگ‌های زیادی مواجه شدم.,Negative,1
2. انتظار بیشتری داشتم، کیفیتش به نظرم پایین اومد بعد از چند ماه.,Negative,1
3. خیلی ازش راضی نبودم، صفحه‌اش مشکل پیدا کرد و پشتیبانی هم کمک نکرد.,Negative,1
1. چاقو خیلی تیز بود، اما تیغه‌اش سریع خورد شد.,Negative,1
2. تیزی خوبی داشت، ولی خیلی زود شکست!,Negative,1
3. طراحی ظریفه، اما من به شخصه از شکنندگی‌اش ناراضی‌ام.,Negative,1
متاسفانه من تجربه خوبی نداشتم و واقعا انتظار بیشتری داشتم.,Negative,1
کیفیتش اصلا مثل چیزی که فکر می‌کردم نبود.,Negative,1
بعد استفاده چند بار خراب شد و خیلی ناراحت شدم.,Negative,1
1. من که اصلاً راضی نبودم، کارایی که می‌گفتن رو نداشت.,Negative,1
2. توقعم بیشتر از اینا بود، به نظرم معمولی بود.,Negative,1
3. هیچ تفاوت خاصی با بقیه ندیدم، اصلاً خاص نیست.,Negative,1
1. کاسه‌اش خیلی کوچیک بود و اصلاً نتونست نیازم رو برطرف کنه.,Negative,1
2. صداش خیلی زیاد بود و کیفیتش به نظرم پایین اومد.,Negative,1
3. پایه‌هاش خوب چسب نمی‌زنن و مرتب جابجا می‌شه.,Negative,1
1. من هم از این کرم پودر استفاده کردم ولی روی پوست خشک من اصلاً خوب نشد و خیلی پوسته پوسته شد.,Negative,1
2. هیچ پوششی نداشت و جوش های من رو به راحتی نمایش داد، اصلاً راضی نبودم.,Negative,1
3. به نظرم برای پوست چرب خوبه ولی برای من که پوست خشکی دارم، هیچ تأثیری نداشت و اصلاً به کار آمد.,Negative,1
1. منم دقیقا همین مشکل رو دارم، بعد از یک ساعت کل شارژ تموم میشه.,Negative,1
2. واقعا قابل تحمل نیست، نصف فیلم هم نمیتونم ببینم!,Negative,1
3. انتظار بیشتری داشتم، یک ساعت شارژ خیلی کم هست.,Negative,1
خرید من خیلی خوب نبود، کیفیتش اونی نبود که فکر می‌کردم.,Negative,1
متاسفانه بعد از خرید، پشیمون شدم و کیفیتش رو اصلاً دوست نداشتم.,Negative,1
خیلی تحت تاثیر تبلیغات قرار گرفتم و حالا حس می‌کنم پولم هدر رفته.,Negative,1
دوربین خوبی داره ولی تو نور کم خیلی ضعیف عمل می‌کنه.,Negative,1
نتونستم عکس‌های شبم رو باهاش بگیرم، اصلا راضی نبودم.,Negative,1
برای عکاسی روز عالیه، ولی شب به هیچ دردی نمی‌خوره.,Negative,1
کیفیت تصویر خیلی خوب نیست و رنگ‌ها واقعی به نظر نمی‌رسن.,Negative,1
تصاویرش روشن نیستن و نوعی سایه دارن.,Negative,1
انتظار داشتم رنگ‌ها بیشتر زنده باشن، ولی خیلی کمرنگ هستن.,Negative,1
کیفیتش اصلاً خوب نبود و واقعا ناامید شدم.,Negative,1
امکانات‌اش خیلی محدود بود و از نظر صدا راضی نبودم.,Negative,1
قیمتش پایین‌تره، ولی به درد نمی‌خوره و باید بیشتر هزینه کرد.,Negative,1
کیفیت تصویرش اصلاً خوب نیست و خیلی زود خراب شد.,Negative,1
ابزارش خیلی محدود و کاربردی نیست، انتظار بیشتری داشتم.,Negative,1
درست کار نمی‌کنه و باطریش هم زود تموم میشه.,Negative,1
1. منم تجربه خوبی نداشتم، واقعا ارزش خریدش رو نداشت.,Negative,1
2. به نظرم کیفیتش اصلاً مطابق با انتظار من نبود.,Negative,1
3. خریدش فقط برای من پشیمونی به ارمغان آورد.,Negative,1
لپ‌تاپ رو 4 روز پیش گرفتم، اما صفحه‌اش زیاد خوب نیست.,Negative,1
من بعد از 3 روز استفاده، متوجه شدم باطریش زود تموم میشه.,Negative,1
کیفیت صداش اصلاً راضی‌کننده نیست، خیلی ضعیفه.,Negative,1
محصول امروز به دستم رسید، اما متاسفانه زیرنویس‌ها درست کار نمی‌کنن.,Negative,1
منم خیلی انتظار داشتم، ولی فقط بخشی از فیلم‌ها رو پخش کرد.,Negative,1
کیفیت صداش هم به اندازه‌ی انتظارم نبود و ناامید شدم.,Negative,1
۱. این لپ تاپ برای کارهای روزمره کند بود و اصلاً اونطور که فکر می‌کردم کار نکرد.,Negative,1
۲. انتظار بیشتری ازش داشتم، برای کارای ساده هم خوب عمل نکرد.,Negative,1
۳. به نظرم ارزش خریدش پایین‌تر از چیزی بود که گفتم، اصلاً راضی نیستم.,Negative,1
1. دوربین کیفیتش خوب نیست و تو عکس‌های نزدیک خیلی کمرنگ میشه.,Negative,1
2. زومش خیلی ضعیف عمل میکنه و انتظارم رو برآورده نکرد.,Negative,1
3. عکس‌ها وقتی زوم میکنی جالب نیست و معمولی به نظر میاد.,Negative,1
یک روز هم نشده بود که لپتاپ گرفتم، صفحه‌اش خط افتاد و خیلی بد شد.,Negative,1
کیبوردش هم بعد یک ماه از کار افتاد و خیلی ناراضی شدم.,Negative,1
ظاهرش خوبه، اما برای استفاده روزمره خیلی ضعیفه و افت سرعت داره.,Negative,1
چند بار زنگ زدم ولی هیچ‌کس جواب نداد.,Negative,1
محصول هفته‌ها طول کشید تا بیاد و اصلا راضی نیستم.,Negative,1
واقعا فکر نمی‌کردم اینقدر دیر برسه، بدجوری ناراضی شدم.,Negative,1
متأسفانه من تجربه‌ی خوبی نداشتم.,Negative,1
انتظار داشتم بهتر باشه، ولی ناامید شدم.,Negative,1
حتی با انتظار زیاد، این محصول برآورده نکرد.,Negative,1
بعد از یه ماه کار نکرد و مجبور شدم برگشت بزنم.,Negative,1
کیفیتش اصلا به انتظارام نمی‌خورد.,Negative,1
دقیقاً بعد یک هفته شروع به خراب شدن کرد.,Negative,1
برای پوست من خیلی خوب نبود و عیناً همین مشکل رو داشتم.,Negative,1
بعد از استفاده، پوستم خیلی خشکی و حساس شد.,Negative,1
دوستم هم گفت که برای پوستش خوب جواب نداد و ناامید شد.,Negative,1
1. سلام، من هم تلویزیون رو خریدم ولی واقعاً ابعادش خیلی بزرگه و برای اتاقم مناسب نیست.,Negative,1
2. منم قبلاً با همین مشکل روبرو شدم، کیفیت تصویر در کانال‌های غیر اچ دی واقعاً ناامیدکننده است.,Negative,1
3. ریموت کنترلش هم به نظر من زیاد کاربردی نیست و به راحتی نمی‌شه کانال‌ها رو پیدا کرد.,Negative,1
1. من با نرم‌افزارش مشکل داشتم، همیشه هنگ می‌کرد و باعث ناراحتی می‌شد.,Negative,1
2. از دوربینش انتظار بیشتری داشتم، عکس‌ها اصلاً کیفیت خوبی ندارند.,Negative,1
3. بازم هم به خاطر قیمت بالا، فکر نمی‌کنم ارزشش رو داشته باشه.,Negative,1
1. من یکی از اینا خریدم و خیلی زود خراب شد، اصلاً انتظارش رو نداشتم.,Negative,1
2. کیفیت صدای این هدفون اصلاً اونطور که می‌گن نیست و disappointing بود.,Negative,1
3. بعد از یکی دو هفته استفاده، سیمش شروع به بریدن کرد و واقعاً ناراحت شدم.,Negative,1
1. من همین رو خریدم و واقعا بعد از چند بار استفاده کفی و بدنه‌اش به هم ریخت.,Negative,1
2. کفی استیل خیلی زود کنده شد و از پلاستیکش خوشم نیومد.,Negative,1
3. بعد از مدتی استفاده، کفی شروع به لقی کرد و اصلا راضی نیستم.,Negative,1
واقعا از کیفیتش راضی نبودم، بعد از یکی دو بار استفاده خراب شد.,Negative,1
بسته‌بندی خوب بود، ولی خود دستگاه اصلاً کارایی لازم رو نداشت.,Negative,1
متاسفانه موتور خیلی ضعیفی داشت و نتونست انتظاراتم رو برآورده کنه.,Negative,1
- من از کیفیتش راضی نبودم، فکر می‌کردم خیلی بهتر از این باشه.,Negative,1
- متاسفانه با اولین استفاده خراب شد و نتونستم ازش استفاده کنم.,Negative,1
- خدمات پس از فروشش اصلا خوب نبود و نتونستم مشکل رو حل کنم.,Negative,1
من گوشی رو از دیجی کالا خریدم، ولی بعد از چند ماه باتری‌اش خراب شد.,Negative,1
این گوشی قیمت بالایی داره، ولی کیفیتش اصلا خوب نیست.,Negative,1
همون اول که گرفتم، صفحه‌اش چند تا خط افتاد و کلی ناراحت شدم.,Negative,1
1. صدای ساندبار خیلی شفاف بود، اما بیسش واقعا اذیت‌کننده بود و مجبور شدم کمش کنم.,Negative,1
2. حجم صدا خوب بود، ولی بیسش به حدی بود که فضای خونه رو تحت تاثیر قرار می‌داد.,Negative,1
3. ساندبار صداش خوب بود، اما تنظیمات بیس به نظرم یه کم زیاده و باعث می‌شد گوشم درد بگیره.,Negative,1
1. چند سال پیش این محصول رو خریدم و واقعا از کیفیتش رضایت ندارم، یکی از سَری‌ها خیلی زود شکست.,Negative,1
2. از وقتی این ابزار رو گرفتم، دو بار دسته‌اش خراب شد و دیگه کاربردی نیست برام.,Negative,1
3. کیفیت مته‌هاش خیلی پایین‌تر از چیزی بود که انتظار داشتم و نمی‌تونم به عنوان یک ابزار حرفه‌ای معرفی‌اش کنم.,Negative,1
تجربه‌ام اصلاً خوب نبود.,Negative,1
انتظار بیشتری داشتم، اصلاً به اون کیفیت نبود.,Negative,1
